experiment,seed,grammar_name,alphabet_size,num_dfa_states,num_accept_states,train_max_len,test_max_len,train_num_strings,test_num_strings,transition_coverage_train,transition_coverage_test,regime,feature_mode,feature_dim,hidden_dim,state_dim,input_dim,register_type,output_mode,write_fraction,unwritten_mode,epochs,learning_rate,theoretical_k_delta_05,theoretical_k_delta_01,notes,row_type,split,length,train_string_accuracy,test_string_accuracy,length_generalization_accuracy,accept_accuracy,reject_accuracy,transition_accuracy_teacher_forced,transition_accuracy_autonomous,state_tracking_accuracy,final_state_accuracy,valid_next_symbol_accuracy,extracted_transition_table_accuracy,seen_transition_accuracy,unseen_transition_accuracy,ngram_baseline_accuracy,majority_long_baseline_accuracy,topk_k,topk_fraction,masked_topk_accuracy,random_noise_topk_accuracy,keep_current_topk_accuracy,first_k_95,first_k_99
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,27,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,20,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,24,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,31,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,23,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,30,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,32,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,25,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.00390625,0.375,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.0078125,0.625,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0.01171875,0.625,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0.015625,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,0.01953125,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,0.0234375,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,0.03125,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,0.0390625,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12,0.046875,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,0.0625,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,0.09375,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,random_noise,1,1.0,6,9,"Tomita 4: no substring ""000""",topk,masked_topk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,0.125,1.0,nan,nan,4,4
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,main,aggregate,nan,0.602,0.601,0.571,0.256,0.946,0.875112147855733,0.6675040373228064,0.6675040373228064,0.444,0.875112147855733,0.875,0.875,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,12,nan,0.5104529616724739,0.5104529616724739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,10,nan,0.5167785234899329,0.5167785234899329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,9,nan,0.9487179487179487,0.9487179487179487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,11,nan,0.8641304347826086,0.8641304347826086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,8,nan,0.5294117647058824,0.5294117647058824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,6,nan,0.75,0.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,7,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,2,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,5,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,20,nan,0.3684210526315789,0.3684210526315789,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,32,nan,0.32786885245901637,0.32786885245901637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,26,nan,0.390625,0.390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,30,nan,0.40298507462686567,0.40298507462686567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,27,nan,0.8928571428571429,0.8928571428571429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,21,nan,0.8611111111111112,0.8611111111111112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,28,nan,0.39436619718309857,0.39436619718309857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,16,nan,0.417910447761194,0.417910447761194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,19,nan,0.9393939393939394,0.9393939393939394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,18,nan,0.4166666666666667,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,17,nan,0.9512195121951219,0.9512195121951219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,31,nan,0.8292682926829268,0.8292682926829268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,22,nan,0.4166666666666667,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,29,nan,0.8709677419354839,0.8709677419354839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,15,nan,0.8857142857142857,0.8857142857142857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,23,nan,0.9473684210526315,0.9473684210526315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,14,nan,0.3968253968253968,0.3968253968253968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,13,nan,0.9428571428571428,0.9428571428571428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,25,nan,0.9565217391304348,0.9565217391304348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_5,2,4,1,12,32,500,1000,1.0,1.0,full_transition_exposure,hashed_pair,32,32,256,16,nearest,dense,1.0,random_noise,50,1.0,6,9,Tomita 5: even number of 0s and even number of 1s,length,by_length,24,nan,0.42857142857142855,0.42857142857142855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",main,aggregate,nan,0.502,0.5,0.5,1.0,0.0,0.7732079905992949,0.399529964747356,0.399529964747356,0.284,0.6544788936093284,0.875,0.875,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,10,nan,0.5887096774193549,0.5887096774193549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,12,nan,0.47378640776699027,0.47378640776699027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,9,nan,0.6551724137931034,0.6551724137931034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,11,nan,0.43775100401606426,0.43775100401606426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,6,nan,0.7142857142857143,0.7142857142857143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,7,nan,0.625,0.625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,8,nan,0.6153846153846154,0.6153846153846154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,2,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,5,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,4,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,18,nan,0.6031746031746031,0.6031746031746031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,28,nan,0.18421052631578946,0.18421052631578946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,19,nan,0.5555555555555556,0.5555555555555556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,16,nan,0.5660377358490566,0.5660377358490566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,15,nan,0.7142857142857143,0.7142857142857143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,17,nan,0.4716981132075472,0.4716981132075472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
exp07_structured_grammar_learning,1,tomita_4,2,4,3,12,32,500,1000,1.0,1.0,full_transition_exposure,exact_pair,8,8,256,16,hopfield,sparse_topk,0.5,keep_current,1,1.0,6,9,"Tomita 4: no substring ""000""",length,by_length,29,nan,0.35714285714285715,0.35714285714285715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
