experiment,seed,num_states,state_dim,register_type,flip_fraction,trials_per_state,recovery_accuracy,mean_abs_overlap
exp02_noise_recovery,4,64,512,hopfield,0.3,20,0.7953125,0.036243257068452384
exp02_noise_recovery,4,64,512,hopfield,0.35,20,0.52265625,0.036243257068452384
exp02_noise_recovery,4,64,512,hopfield,0.4,20,0.24375,0.036243257068452384
exp02_noise_recovery,5,8,64,nearest,0.0,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.05,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.1,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.15,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.2,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.25,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.3,20,0.99375,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.35,20,0.9625,0.11272321428571429
exp02_noise_recovery,5,8,64,nearest,0.4,20,0.575,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.0,20,1.0,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.05,20,0.975,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.1,20,0.95625,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.15,20,0.85625,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.2,20,0.81875,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.25,20,0.63125,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.3,20,0.525,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.35,20,0.4875,0.11272321428571429
exp02_noise_recovery,5,8,64,hopfield,0.4,20,0.28125,0.11272321428571429
exp02_noise_recovery,5,8,128,nearest,0.0,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.05,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.1,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.15,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.2,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.25,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.3,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.35,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,nearest,0.4,20,0.9,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.0,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.05,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.1,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.15,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.2,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.25,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.3,20,1.0,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.35,20,0.94375,0.06696428571428571
exp02_noise_recovery,5,8,128,hopfield,0.4,20,0.65625,0.06696428571428571
exp02_noise_recovery,5,8,256,nearest,0.0,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.05,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.1,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.15,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.2,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.25,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.3,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.35,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,nearest,0.4,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.0,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.05,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.1,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.15,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.2,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.25,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.3,20,1.0,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.35,20,0.9875,0.03571428571428571
exp02_noise_recovery,5,8,256,hopfield,0.4,20,0.95625,0.03571428571428571
exp02_noise_recovery,5,8,512,nearest,0.0,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.05,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.1,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.15,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.2,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.25,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.3,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.35,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,nearest,0.4,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.0,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.05,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.1,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.15,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.2,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.25,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.3,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.35,20,1.0,0.032924107142857144
exp02_noise_recovery,5,8,512,hopfield,0.4,20,0.9875,0.032924107142857144
exp02_noise_recovery,5,16,64,nearest,0.0,20,1.0,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.05,20,1.0,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.1,20,1.0,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.15,20,1.0,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.2,20,1.0,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.25,20,0.996875,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.3,20,0.990625,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.35,20,0.925,0.09583333333333334
exp02_noise_recovery,5,16,64,nearest,0.4,20,0.3375,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.0,20,0.75,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.05,20,0.609375,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.1,20,0.525,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.15,20,0.365625,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.2,20,0.31875,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.25,20,0.253125,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.3,20,0.190625,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.35,20,0.1375,0.09583333333333334
exp02_noise_recovery,5,16,64,hopfield,0.4,20,0.10625,0.09583333333333334
exp02_noise_recovery,5,16,128,nearest,0.0,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.05,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.1,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.15,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.2,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.25,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.3,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.35,20,0.996875,0.0671875
exp02_noise_recovery,5,16,128,nearest,0.4,20,0.859375,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.0,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.05,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.1,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.15,20,1.0,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.2,20,0.9875,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.25,20,0.94375,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.3,20,0.803125,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.35,20,0.5625,0.0671875
exp02_noise_recovery,5,16,128,hopfield,0.4,20,0.309375,0.0671875
exp02_noise_recovery,5,16,256,nearest,0.0,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.05,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.1,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.15,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.2,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.25,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.3,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.35,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,nearest,0.4,20,0.99375,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.0,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.05,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.1,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.15,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.2,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.25,20,1.0,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.3,20,0.996875,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.35,20,0.925,0.04869791666666667
exp02_noise_recovery,5,16,256,hopfield,0.4,20,0.60625,0.04869791666666667
exp02_noise_recovery,5,16,512,nearest,0.0,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.05,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.1,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.15,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.2,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.25,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.3,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.35,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,nearest,0.4,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.0,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.05,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.1,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.15,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.2,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.25,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.3,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.35,20,1.0,0.03512369791666667
exp02_noise_recovery,5,16,512,hopfield,0.4,20,0.934375,0.03512369791666667
exp02_noise_recovery,5,32,64,nearest,0.0,20,1.0,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.05,20,1.0,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.1,20,1.0,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.15,20,1.0,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.2,20,1.0,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.25,20,1.0,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.3,20,0.9828125,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.35,20,0.79375,0.0967741935483871
exp02_noise_recovery,5,32,64,nearest,0.4,20,0.096875,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.0,20,0.71875,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.05,20,0.6703125,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.1,20,0.621875,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.15,20,0.471875,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.2,20,0.3703125,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.25,20,0.3265625,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.3,20,0.253125,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.35,20,0.159375,0.0967741935483871
exp02_noise_recovery,5,32,64,hopfield,0.4,20,0.0828125,0.0967741935483871
exp02_noise_recovery,5,32,128,nearest,0.0,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.05,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.1,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.15,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.2,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.25,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.3,20,1.0,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.35,20,0.9890625,0.0713835685483871
exp02_noise_recovery,5,32,128,nearest,0.4,20,0.721875,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.0,20,0.625,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.05,20,0.621875,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.1,20,0.5734375,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.15,20,0.521875,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.2,20,0.4734375,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.25,20,0.378125,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.3,20,0.290625,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.35,20,0.2,0.0713835685483871
exp02_noise_recovery,5,32,128,hopfield,0.4,20,0.1125,0.0713835685483871
exp02_noise_recovery,5,32,256,nearest,0.0,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.05,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.1,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.15,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.2,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.25,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.3,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.35,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,nearest,0.4,20,0.9828125,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.0,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.05,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.1,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.15,20,1.0,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.2,20,0.9953125,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.25,20,0.925,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.3,20,0.7765625,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.35,20,0.4515625,0.04900138608870968
exp02_noise_recovery,5,32,256,hopfield,0.4,20,0.2375,0.04900138608870968
exp02_noise_recovery,5,32,512,nearest,0.0,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.05,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.1,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.15,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.2,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.25,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.3,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.35,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,nearest,0.4,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.0,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.05,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.1,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.15,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.2,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.25,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.3,20,1.0,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.35,20,0.9765625,0.03317162298387097
exp02_noise_recovery,5,32,512,hopfield,0.4,20,0.690625,0.03317162298387097
exp02_noise_recovery,5,64,64,nearest,0.0,20,1.0,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.05,20,1.0,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.1,20,1.0,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.15,20,1.0,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.2,20,1.0,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.25,20,0.99765625,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.3,20,0.971875,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.35,20,0.67890625,0.09945436507936507
exp02_noise_recovery,5,64,64,nearest,0.4,20,0.0171875,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.0,20,0.28125,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.05,20,0.26875,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.1,20,0.209375,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.15,20,0.178125,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.2,20,0.14375,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.25,20,0.10703125,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.3,20,0.08984375,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.35,20,0.04921875,0.09945436507936507
exp02_noise_recovery,5,64,64,hopfield,0.4,20,0.04375,0.09945436507936507
exp02_noise_recovery,5,64,128,nearest,0.0,20,1.0,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.05,20,1.0,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.1,20,1.0,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.15,20,1.0,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.2,20,1.0,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.25,20,1.0,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.3,20,0.99921875,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.35,20,0.9734375,0.0684446304563492
exp02_noise_recovery,5,64,128,nearest,0.4,20,0.50390625,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.0,20,0.46875,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.05,20,0.43203125,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.1,20,0.40625,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.15,20,0.3484375,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.2,20,0.28359375,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.25,20,0.23828125,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.3,20,0.14765625,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.35,20,0.090625,0.0684446304563492
exp02_noise_recovery,5,64,128,hopfield,0.4,20,0.06015625,0.0684446304563492
exp02_noise_recovery,5,64,256,nearest,0.0,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.05,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.1,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.15,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.2,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.25,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.3,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.35,20,1.0,0.048014322916666664
exp02_noise_recovery,5,64,256,nearest,0.4,20,0.96875,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.0,20,0.78125,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.05,20,0.7515625,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.1,20,0.73359375,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.15,20,0.69765625,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.2,20,0.61484375,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.25,20,0.52265625,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.3,20,0.346875,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.35,20,0.228125,0.048014322916666664
exp02_noise_recovery,5,64,256,hopfield,0.4,20,0.1046875,0.048014322916666664
exp02_noise_recovery,5,64,512,nearest,0.0,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.05,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.1,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.15,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.2,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.25,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.3,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.35,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,nearest,0.4,20,0.99921875,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.0,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.05,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.1,20,1.0,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.15,20,0.99921875,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.2,20,0.9921875,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.25,20,0.94296875,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.3,20,0.78125,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.35,20,0.50234375,0.03464084201388889
exp02_noise_recovery,5,64,512,hopfield,0.4,20,0.23203125,0.03464084201388889
exp02_noise_recovery,6,8,64,nearest,0.0,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.05,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.1,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.15,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.2,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.25,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.3,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.35,20,0.96875,0.07142857142857142
exp02_noise_recovery,6,8,64,nearest,0.4,20,0.65625,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.0,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.05,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.1,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.15,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.2,20,1.0,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.25,20,0.96875,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.3,20,0.86875,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.35,20,0.6875,0.07142857142857142
exp02_noise_recovery,6,8,64,hopfield,0.4,20,0.375,0.07142857142857142
exp02_noise_recovery,6,8,128,nearest,0.0,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.05,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.1,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.15,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.2,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.25,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.3,20,1.0,0.046875
exp02_noise_recovery,6,8,128,nearest,0.35,20,0.9875,0.046875
exp02_noise_recovery,6,8,128,nearest,0.4,20,0.95625,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.0,20,1.0,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.05,20,1.0,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.1,20,1.0,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.15,20,1.0,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.2,20,1.0,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.25,20,0.99375,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.3,20,1.0,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.35,20,0.90625,0.046875
exp02_noise_recovery,6,8,128,hopfield,0.4,20,0.58125,0.046875
exp02_noise_recovery,6,8,256,nearest,0.0,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.05,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.1,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.15,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.2,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.25,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.3,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.35,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,nearest,0.4,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.0,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.05,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.1,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.15,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.2,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.25,20,1.0,0.041294642857142856
exp02_noise_recovery,6,8,256,hopfield,0.3,20,1.0,0.041294642857142856
